Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category,Attack_Label
2886729729,64395,3232238130,80,6,2026-09-12 04:20:36,3994906,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,2907.452641,3.003825372,363173.2727,981119.5926,3251933,3,3994906,570700.8571,1212011.656,3251933,3,729197,243065.6667,402713.6584,707923,195,1,1,0,0,1,0,172,92,2.002550248,1.001275124,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3994906,DDoS,-1,DDoS
2886729729,62379,3232238130,80,6,2026-09-12 04:28:36,4028922,7,5,20,11595,20,0,2.857142857,7.55928946,4380,0,2319.0,2208.914892,2882.905154,2.978464214,366265.6364,993813.0746,3295952,3,4028922,671487.0,1316002.435,3295952,3,722488,180622.0,345665.7675,698863,157,1,1,0,0,1,0,152,112,1.737437458,1.241026756,0,4380,967.9166667,1787.941247,3196733.902,1,2,1,2,11,0,0,0,0.714285714,967.9166667,2.857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4028922,DDoS,-1,DDoS
2886729729,64881,3232238130,80,6,2026-09-12 04:38:00,9333570,9,6,20,11595,20,0,2.222222222,6.666666667,5840,0,1932.5,2993.93679,1244.43273,1.607102106,666683.5714,2306087.551,8656842,1,9333570,1166696.25,3035271.222,8656842,1,658918,131783.6,286846.7958,644814,3,1,1,0,0,1,0,192,132,0.964261263,0.642840842,0,5840,774.3333333,2039.470228,4159438.81,2,2,1,2,14,0,0,0,0.666666667,774.3333333,2.222222222,1932.5,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,676728.0,0.0,676728,676728,8656842.0,0.0,8656842,8656842,-1,-1,9333570,DDoS,-1,DDoS
2886729729,59852,3232238130,80,6,2026-09-12 04:38:54,3002867,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999045246,1501433.5,710989.5045,2004179,998688,3002867,1501433.5,710989.5045,2004179,998688,0,0.0,0.0,0,0,0,0,0,0,0,0,120,0,0.999045246,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3002867,DoS Slowloris - Attempted,0,DoS
3232238096,56138,3237210170,443,6,2026-09-12 04:39:42,16232979,13,10,1251,3242,661,0,96.23076923,198.8161436,1460,0,324.2,554.7329287,276.7822222,1.416868709,737862.6818,2371466.521,10002305,3,16232979,1352748.25,3151278.43,10002305,16,16131455,1792383.889,3611147.079,10103511,3,4,4,0,0,0,0,280,212,0.800838836,0.616029874,0,1460,195.3478261,401.0007491,160801.6008,2,2,0,8,22,0,0,0,0.769230769,195.3478261,96.23076923,324.2,0,0,0,0,0,0,0,54,0,140,29200,10227,4,20,327674.5,320355.4343,554200,101149,7738135.5,3202019.214,10002305,5473966,-1,-1,16232979,BENIGN,-1,BENIGN
2886729729,26090,3232238130,80,6,2026-09-12 04:44:42,8700237,9,6,20,11595,20,0,2.222222222,6.666666667,8675,0,1932.5,3503.560689,1335.021103,1.724090964,621445.5,1953811.481,7289291,3,8700237,1087529.625,2553337.488,7289291,3,1393780,278756.0,614458.0637,1377874,4,1,1,0,0,1,0,192,132,1.034454579,0.689636386,0,8675,774.3333333,2311.285099,5342038.81,2,2,1,2,14,0,0,0,0.666666667,774.3333333,2.222222222,1932.5,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,1410946.0,0.0,1410946,1410946,7289291.0,0.0,7289291,7289291,-1,-1,8700237,DDoS,-1,DDoS
2886729729,63113,3232238130,80,6,2026-09-12 04:55:30,12601687,8,6,20,11595,20,0,2.5,7.071067812,2920,0,1932.5,1497.270016,921.7019912,1.110962366,969360.5385,3329294.136,12039675,4,12601687,1800241.0,4519344.762,12039675,4,554543,110908.6,229497.3538,520623,45,1,1,0,0,1,0,172,132,0.634835637,0.476126728,0,2920,829.6428571,1358.181001,1844655.632,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,40827464,0,1,0,828,8192,229,1,20,562012.0,0.0,562012,562012,12039675.0,0.0,12039675,12039675,-1,-1,12601687,DDoS,-1,DDoS
3232238092,3393,3232238083,53,17,2026-09-12 04:55:48,286,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,825174.8252,13986.01399,95.33333333,159.060785,279,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,6993.006993,6993.006993,35,83,59.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1.0,59.0,35.0,83.0,0,0,0,0,0,0,0,17,0,41,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,63412,3232238130,80,6,2026-09-12 05:06:06,1952742,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,2179.47184,5948.046388,7.169405892,150210.9231,383801.3202,1260870,16,1952742,278963.1429,503914.9786,1263788,111,1262133,252426.6,563737.1439,1260870,16,1,1,0,0,1,0,172,132,4.096803367,3.072602525,0,4380,829.6428571,1676.120136,2809378.709,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1952742,DDoS,-1,DDoS
3232238097,33563,1751222648,443,6,2026-09-12 05:14:00,116050724,24,22,912,4137,537,0,38.0,116.8503316,1797,0,188.0454545,487.4938317,43.50683758,0.396378397,2578904.978,4350245.994,10024898,1,116050724,5045683.652,5006259.14,10048028,1,116027462,5525117.238,4985162.393,10048739,1,4,4,0,0,3,0,740,712,0.20680612,0.189572277,0,1797,109.7608696,351.6031339,123624.7638,2,2,3,8,42,0,0,0,0.916666667,109.7608696,38.0,188.0454545,0,0,0,0,0,0,0,19,0,89,29200,1006,4,20,44081.16667,71582.72989,271386,23104,9624861.083,1358180.642,10024898,5312475,-1,-1,116050724,BENIGN,-1,BENIGN
3232238088,60216,3232238085,1311,6,2026-09-12 05:16:06,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,49,Infiltration - Portscan,-1,Infiltration
3232238088,60217,3232238085,1051,6,2026-09-12 05:17:06,47,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,42553.19149,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47,Infiltration - Portscan,-1,Infiltration
3232238088,60217,3232238085,10215,6,2026-09-12 05:17:42,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4,Infiltration - Portscan,-1,Infiltration
2886729729,26789,3232238130,80,6,2026-09-12 05:18:12,9981737,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1163.625129,1.402561498,767825.9231,2278092.428,8168291,8,9981737,1425962.429,3047310.893,8168291,8,1808914,361782.8,800825.5581,1794302,16,1,1,0,0,1,0,172,132,0.801463713,0.601097785,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,25539647,0,1,0,828,8192,229,1,20,1813446.0,0.0,1813446,1813446,8168291.0,0.0,8168291,8168291,-1,-1,9981737,DDoS,-1,DDoS
3232238088,60217,3232238085,32773,6,2026-09-12 05:18:24,47,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,42553.19149,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47,Infiltration - Portscan,-1,Infiltration
2886729729,60124,3232238130,80,6,2026-09-12 05:25:12,102668774,14,3,2541,0,231,0,181.5,98.36333745,0,0,0.0,0.0,24.74949199,0.165581017,6416798.375,13223086.37,51327296,75,102668681,7897590.846,14348999.29,51327296,649,102668699,51334349.5,28024991.45,71151011,31517688,11,0,0,0,0,1,456,100,0.136360837,0.029220179,0,231,149.4705882,113.7887943,12947.88971,0,3,1,11,15,0,0,0,0.214285714,149.4705882,181.5,0.0,1155,5,723,0,0,0,0,149,0,0,29200,0,11,32,3207165.5,4534940.953,6413853,478,19250870.0,18806959.39,51327296,5840109,-1,-1,102668774,DoS Slowloris,-1,DoS
2886729729,49870,3232238130,80,6,2026-09-12 05:28:12,6115882,9,7,20,11595,20,0,2.222222222,6.666666667,5840,0,1656.428571,2431.663892,1899.153712,2.616139422,407725.4667,1557822.009,6038827,3,6115882,764485.25,2131258.152,6038827,4,39567,6594.5,10537.0902,24757,3,1,1,0,0,1,0,192,152,1.471578425,1.144560997,0,5840,725.9375,1755.996601,3083524.063,2,2,1,2,15,0,0,0,0.777777778,725.9375,2.222222222,1656.428571,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,77055.0,0.0,77055,77055,6038827.0,0.0,6038827,6038827,-1,-1,6115882,DDoS,-1,DDoS
3232238088,51766,3232238083,53,17,2026-09-12 05:29:54,60807,2,2,74,186,37,37,37.0,0.0,93,93,93.0,0.0,4275.823507,65.78190011,20269.0,35063.64345,60757,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,0,0,16,16,32.89095006,32.89095006,37,93,65.0,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1.0,65.0,37.0,93.0,0,0,0,0,0,0,0,18,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,50036,3232238130,80,6,2026-09-12 05:34:12,117750,8,4,20,11595,20,0,2.5,7.071067812,11595,0,2898.75,5797.5,98641.18896,101.910828,10704.54545,26079.59655,87071,3,117750,16821.42857,35685.2904,96018,3,87795,29265.0,50062.73028,87071,6,1,1,0,0,1,0,172,92,67.94055202,33.97027601,0,11595,967.9166667,3346.668261,11200188.45,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,117750,DDoS,-1,DDoS
2886729729,27248,3232238130,80,6,2026-09-12 05:40:24,12474568,8,7,20,11595,20,0,2.5,7.071067812,2920,0,1656.428571,1300.444521,931.0943674,1.202446449,891040.5714,2834782.702,10589613,47,12474568,1782081.143,3944647.469,10589613,670,1880046,313341.0,755550.5712,1855478,49,1,1,0,0,1,0,172,152,0.641304773,0.561141676,0,2920,774.3333333,1205.93009,1454267.381,1,2,1,2,14,0,0,0,0.875,774.3333333,2.5,1656.428571,0,0,0,11595,5,24056016,0,1,0,773,8192,229,1,20,1884955.0,0.0,1884955,1884955,10589613.0,0.0,10589613,10589613,-1,-1,12474568,DDoS,-1,DDoS
3232238097,58630,3496979416,443,6,2026-09-12 05:46:42,76376229,34,51,1794,54989,517,0,52.76470588,136.3316053,2896,0,1078.215686,913.9128692,743.4643048,1.112911715,909240.8214,2808168.317,10029986,0,76338282,2313281.273,4154508.511,10067964,0,76338238,1526764.76,3536530.632,10068310,1,5,7,0,0,0,0,1096,1640,0.445164686,0.667747029,0,2896,668.0352941,871.6896489,759842.844,2,2,0,12,84,0,0,0,1.5,668.0352941,52.76470588,1078.215686,0,0,0,13739,8,1123265,0,21,0,646,29200,12579,5,32,225060.2857,494452.8933,1346374,37978,10011581.14,8604.814223,10029986,10002125,-1,-1,76376229,BENIGN,-1,BENIGN
2886729729,50582,3232238130,80,6,2026-09-12 05:53:00,5244856,9,5,20,11595,20,0,2.222222222,6.666666667,11595,0,2319.0,5185.44164,2214.55079,2.669282055,403450.4615,1095462.137,3812092,1,5244856,655607.0,1368859.552,3812092,1,1422374,355593.5,702038.8113,1408613,4,1,1,0,0,1,0,192,112,1.715967035,0.95331502,0,11595,829.6428571,3098.487512,9600624.863,2,2,1,2,13,0,0,0,0.555555556,829.6428571,2.222222222,2319.0,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5244856,DDoS,-1,DDoS
2886729729,53900,3232238130,80,6,2026-09-12 05:55:36,101000064,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158415741,0.039603935,33666688.0,58312318.01,100999953,46,100999999,100999999.0,0.0,100999999,100999999,101000018,101000018.0,0.0,101000018,101000018,2,0,0,0,0,0,64,64,0.019801968,0.019801968,0,8,4.0,4.618802154,21.33333333,0,0,0,2,4,0,0,0,1.0,4.0,8.0,0.0,0,0,0,0,0,0,0,4,0,0,229,235,1,32,46.0,0.0,46,46,100999953.0,0.0,100999953,100999953,-1,-1,1122025828,DoS Slowloris,-1,DoS
3232238092,56872,918250179,443,6,2026-09-12 05:59:18,5257242,11,7,364,3063,207,0,33.09090909,69.02239426,1533,0,437.5714286,719.9622345,651.8627067,3.423848474,309249.5294,1177483.738,4876452,3,5257242,525724.2,1529435.64,4876452,3,5174039,862339.8333,2027514.781,5000107,3,3,3,0,0,2,0,336,232,2.092351845,1.331496629,0,1533,190.3888889,476.3573966,226916.3693,2,2,2,6,15,0,0,0,0.636363636,190.3888889,33.09090909,437.5714286,0,0,0,0,0,0,0,20,0,170,29200,119,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5257242,BENIGN,-1,BENIGN
2886729729,27681,3232238130,80,6,2026-09-12 06:01:12,3015946,8,7,20,11595,20,0,2.5,7.071067812,5840,0,1656.428571,2431.663892,3851.196275,4.97356385,215424.7143,566506.828,1935282,2,3015946,430849.4286,769812.9331,1935282,3,1051461,175243.5,422269.2079,1037130,2,1,1,0,0,1,0,172,152,2.652567387,2.320996463,0,5840,774.3333333,1806.550449,3263624.524,2,2,1,2,14,0,0,0,0.875,774.3333333,2.5,1656.428571,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3015946,DDoS,-1,DDoS
2886729729,51034,3232238130,80,6,2026-09-12 06:10:12,10069405,10,6,20,11595,20,0,2.0,6.32455532,5840,0,1932.5,2993.93679,1153.494174,1.588971742,671293.6667,2536303.201,9837536,1,10069405,1118822.778,3270341.728,9837536,1,220423,44084.6,89871.69636,204428,4,1,1,0,0,1,0,212,132,0.993107339,0.595864403,0,5840,725.9375,1979.802363,3919617.396,2,2,1,2,15,0,0,0,0.6,725.9375,2.0,1932.5,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,231869.0,0.0,231869,231869,9837536.0,0.0,9837536,9837536,-1,-1,10069405,DDoS,-1,DDoS
3232238089,8637,3075408199,443,6,2026-09-12 06:13:00,946061,7,9,1297,807,729,0,185.2857143,305.7819017,553,0,89.66666667,181.1608401,2223.958075,16.9122287,63070.73333,91739.41423,191162,1,755259,125876.5,151308.4257,369056,146,755067,94383.375,100859.4163,193816,1,3,4,0,0,0,0,152,192,7.399100058,9.513128646,0,729,131.5,239.3839315,57304.66667,2,2,0,7,15,0,0,0,1.285714286,131.5,185.2857143,89.66666667,0,0,0,0,0,0,0,81,0,50,8192,34,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,946061,BENIGN,-1,BENIGN
2886729729,51361,3232238130,80,6,2026-09-12 06:22:18,8357826,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1389.715459,1.675076748,642909.6923,2219044.154,8022668,14,8357826,1193975.143,3013552.099,8022668,249,326926,65385.2,140166.928,315989,14,1,1,0,0,1,0,172,132,0.957186713,0.717890035,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,45470588,0,1,0,828,8192,229,1,20,335158.0,0.0,335158,335158,8022668.0,0.0,8022668,8022668,-1,-1,8357826,DDoS,-1,DDoS
2886729729,53986,3232238130,80,6,2026-09-12 06:28:48,118012797,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.135578517,0.033894629,39337599.0,68134588.48,118012645,71,118012726,118012726.0,0.0,118012726,118012726,118012716,118012716.0,0.0,118012716,118012716,2,0,0,0,0,0,64,64,0.016947315,0.016947315,0,8,4.0,4.618802154,21.33333333,0,0,0,2,4,0,0,0,1.0,4.0,8.0,0.0,0,0,0,0,0,0,0,4,0,0,229,235,1,32,81.0,0.0,81,81,118012645.0,0.0,118012645,118012645,-1,-1,1172177940,DoS Slowloris,-1,DoS
2886729729,49358,3232238130,80,6,2026-09-12 06:30:42,6103830,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1902.903587,2.293641861,469525.3846,1312501.771,4626470,4,6103830,871975.7143,1742522.538,4626470,99,1475637,295127.4,651558.3732,1460615,14,1,1,0,0,1,0,172,132,1.310652492,0.982989369,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,44768339,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,6103830,DDoS,-1,DDoS
3232238085,53279,2899905153,443,6,2026-09-12 06:34:06,62253868,51,87,2255,99838,808,0,44.21568627,151.5293125,1430,0,1147.563218,545.4960342,1639.946292,2.21672973,454407.7956,4982506.298,58300197,1,62253868,1245077.36,8251302.94,58376657,95,62166232,722863.1628,6291148.201,58337132,1,10,23,0,0,0,0,1032,1752,0.819226205,1.397503525,0,1430,739.8043478,693.4521898,480875.9395,0,2,0,33,137,0,0,0,1.705882353,739.8043478,44.21568627,1147.563218,0,0,0,47838,35,1141199,0,16,0,723,8192,377,10,20,3867020.0,0.0,3867020,3867020,58300197.0,0.0,58300197,58300197,-1,-1,62253868,BENIGN,-1,BENIGN
2886729729,28386,3232238130,80,6,2026-09-12 06:39:18,9093537,9,6,20,11595,20,0,2.222222222,6.666666667,10135,0,1932.5,4060.603096,1277.280776,1.649523172,649538.3571,2029881.762,7563905,1,9093537,1136692.125,2650530.241,7563905,1,1517225,303445.0,670616.3911,1503038,94,1,1,0,0,1,0,192,132,0.989713903,0.659809269,0,10135,774.3333333,2616.654671,6846881.667,2,2,1,2,14,0,0,0,0.666666667,774.3333333,2.222222222,1932.5,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,1529632.0,0.0,1529632,1529632,7563905.0,0.0,7563905,7563905,-1,-1,9093537,DDoS,-1,DDoS
2886729729,28480,3232238130,80,6,2026-09-12 06:46:54,1436892,8,7,20,11595,20,0,2.5,7.071067812,4380,0,1656.428571,2119.415632,8083.418935,10.43919794,102635.1429,282062.7013,1021548,4,1436892,205270.2857,391392.1592,1021548,50,384697,64116.16667,150118.4483,370367,4,1,1,0,0,1,0,172,152,5.567572232,4.871625703,0,4380,774.3333333,1629.293084,2654595.952,2,2,1,2,14,0,0,0,0.875,774.3333333,2.5,1656.428571,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1436892,DDoS,-1,DDoS
3232238096,40876,3232238083,53,17,2026-09-12 06:53:12,217,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1502304.147,18433.17972,72.33333333,83.4825331,165,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,9216.589862,9216.589862,51,112,81.5,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,81.5,51.0,112.0,0,0,0,0,0,0,0,25,0,56,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,50023,3232238130,80,6,2026-09-12 06:54:36,5333927,8,4,20,11595,20,0,2.5,7.071067812,10135,0,2898.75,4873.014767,2177.570109,2.249749575,484902.4545,1378092.35,4589896,1,5333927,761989.5714,1708744.246,4589896,1,739400,246466.6667,405248.6792,714188,194,1,1,0,0,1,0,172,92,1.49983305,0.749916525,0,10135,967.9166667,2917.157286,8509806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5333927,DDoS,-1,DDoS
3232238083,61488,3232238081,53,17,2026-09-12 07:05:54,23792,1,1,42,115,42,42,42.0,0.0,115,115,115.0,0.0,6598.856759,84.06186954,23792.0,0.0,23792,23792,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.03093477,42.03093477,42,115,78.5,51.61879503,2664.5,0,0,0,0,0,0,0,0,1.0,78.5,42.0,115.0,0,0,0,0,0,0,0,21,0,57,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,50047,3232238130,80,6,2026-09-12 07:05:54,4996217,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2540.743494,2324.758913,2.802120084,384324.3846,1354860.852,4892795,3,4996217,713745.2857,1843144.978,4892795,109,93295,18659.0,40970.31537,91945,3,1,1,0,0,1,0,172,132,1.601211477,1.200908607,0,5840,829.6428571,1861.51971,3465255.632,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4996217,DDoS,-1,DDoS
2886729729,60650,3232238130,80,6,2026-09-12 07:14:12,3003617,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998795785,1501808.5,710186.2312,2003986,999631,3003617,1501808.5,710186.2312,2003986,999631,0,0.0,0.0,0,0,0,0,0,0,0,0,120,0,0.998795785,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3003617,DoS Slowloris - Attempted,0,DoS
3232238088,45500,3232238089,1840,6,2026-09-12 07:16:42,88,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,29.33333333,25.89079631,49,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,0,2,48,40,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,88,Infiltration - Portscan,-1,Infiltration
3232238096,53985,3232238083,53,17,2026-09-12 07:17:24,182,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1516483.516,21978.02198,60.66666667,99.88660237,176,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,10989.01099,10989.01099,44,94,69.0,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1.0,69.0,44.0,94.0,0,0,0,0,0,0,0,22,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238088,45500,3232238089,6543,6,2026-09-12 07:17:48,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,41666.66667,41666.66667,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,24,Infiltration - Portscan,-1,Infiltration
3232238088,45500,3232238089,3006,6,2026-09-12 07:17:54,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47,Infiltration - Portscan,-1,Infiltration
