Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category,Attack_Label
2886729729,63807,3232238130,80,6,2026-09-12 05:20:12,12086820,7,6,20,11595,20,0,2.857142857,7.55928946,7300,0,1932.5,2865.36167,960.9640915,1.075551717,1007235.0,2946412.593,10206481,2,12086820,2014470.0,4082957.337,10206481,222,1871269,374253.8,836127.0162,1869963,2,1,1,0,0,1,0,152,132,0.579143232,0.496408485,0,7300,893.4615385,2103.205277,4423472.436,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,1880339.0,0.0,1880339,1880339,10206481.0,0.0,10206481,10206481,-1,-1,12086820,DDoS,-1,DDoS
2886729729,26844,3232238130,80,6,2026-09-12 05:20:12,8013816,9,4,20,11595,20,0,2.222222222,6.666666667,11595,0,2898.75,5797.5,1449.371935,1.622198463,667818.0,1804255.011,6136871,1,8013816,1001727.0,2175975.771,6136871,1,1872179,624059.6667,1079565.195,1870634,194,1,1,0,0,1,0,192,92,1.123060475,0.499137989,0,11595,893.4615385,3215.416889,10338905.77,1,2,1,2,12,0,0,0,0.444444444,893.4615385,2.222222222,2898.75,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,1876945.0,0.0,1876945,1876945,6136871.0,0.0,6136871,6136871,-1,-1,8013816,DDoS,-1,DDoS
3232238094,56312,873754095,80,6,2026-09-12 05:20:18,5964062,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.006025759,1192812.4,2610426.14,5862263,16,5964062,1988020.667,3355192.281,5862263,50883,5913147,5913147.0,0.0,5913147,5913147,0,0,0,0,0,0,92,52,0.670683839,0.33534192,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,106,0,20,50916.0,0.0,50916,50916,5862263.0,0.0,5862263,5862263,-1,-1,5964062,BENIGN,-1,BENIGN
3232238130,1141,3232238083,53,17,2026-09-12 05:20:36,181,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1524861.878,22099.44751,60.33333333,91.57692577,166,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,0,0,16,16,11049.72376,11049.72376,44,94,69.0,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1.0,69.0,44.0,94.0,0,0,0,0,0,0,0,22,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,49723,3232238130,80,6,2026-09-12 05:22:12,12103490,9,5,20,12970,20,0,2.222222222,6.666666667,8760,0,2594.0,3640.785286,1073.244163,1.156691169,931037.6923,3336220.517,12034620,0,12103490,1512936.25,4251425.258,12034620,0,43265,10816.25,11701.99007,27103,331,1,2,0,0,1,0,204,112,0.74358718,0.413103989,0,8760,927.8571429,2395.717103,5739460.44,2,2,1,3,13,0,0,0,0.555555556,927.8571429,2.222222222,2594.0,0,0,0,0,0,0,0,1,0,926,8192,229,1,20,68870.0,0.0,68870,68870,12034620.0,0.0,12034620,12034620,-1,-1,12103490,DDoS,-1,DDoS
2886729729,63841,3232238130,80,6,2026-09-12 05:22:12,10135852,8,5,20,11595,20,0,2.5,7.071067812,11595,0,2319.0,5185.44164,1145.932281,1.282575949,844654.3333,2889772.615,10020710,4,10135852,1447978.857,3780327.537,10020710,4,75489,18872.25,28480.12017,60451,5,1,1,0,0,1,0,172,112,0.789277507,0.493298442,0,11595,893.4615385,3215.416889,10338905.77,2,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,115142.0,0.0,115142,115142,10020710.0,0.0,10020710,10020710,-1,-1,10135852,DDoS,-1,DDoS
2886729729,49708,3232238130,80,6,2026-09-12 05:22:12,12117679,8,5,20,11595,20,0,2.5,7.071067812,7300,0,2319.0,3023.657553,958.5168909,1.072812706,1009806.583,3481072.845,12063676,2,12117677,1731096.714,4556257.869,12063676,3,29463,7365.75,9033.59402,19539,197,1,1,0,0,1,0,172,112,0.660192435,0.412620272,0,7300,893.4615385,2103.205277,4423472.436,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,0,229,1,0,54003.0,0.0,54003,54003,12063676.0,0.0,12063676,12063676,-1,-1,529664792,DDoS,-1,DDoS
3232238085,50666,3232238083,53,17,2026-09-12 05:22:18,161,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,1515527.95,24844.7205,53.66666667,86.89265408,154,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,12422.36025,12422.36025,35,87,61.0,30.022214,901.3333333,0,0,0,0,0,0,0,0,1.0,61.0,35.0,87.0,0,0,0,0,0,0,0,17,0,43,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238095,65053,3232238083,53,17,2026-09-12 05:22:24,23719,4,2,152,332,38,38,38.0,0.0,166,166,166.0,0.0,20405.58202,252.9617606,4743.8,9485.337432,21640,0,21643,7214.333333,12492.99389,21640,0,48,48.0,0.0,48,48,0,0,0,0,0,0,32,16,168.6411737,84.32058687,38,166,80.66666667,66.09891578,4369.066667,0,0,0,0,0,0,0,0,0.5,80.66666667,38.0,166.0,152,4,7023,0,0,0,0,25,0,55,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238095,51771,3232238083,53,17,2026-09-12 05:22:42,182,2,2,54,86,27,27,27.0,0.0,43,43,43.0,0.0,769230.7692,21978.02198,60.66666667,23.69247419,88,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,10989.01099,10989.01099,27,43,35.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,35.0,27.0,43.0,0,0,0,0,0,0,0,13,0,21,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238089,56664,3232238083,53,17,2026-09-12 05:23:00,153,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1202614.379,26143.79085,51.0,48.56953778,101,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,13071.89542,13071.89542,38,54,46.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,46.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238097,123,2873254270,123,17,2026-09-12 05:23:12,84339,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1138.263437,23.7138216,84339.0,0.0,84339,84339,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.8569108,11.8569108,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238089,18536,2246914080,443,6,2026-09-12 05:23:12,968738,10,14,2050,4959,1693,0,205.0,527.3451326,1460,0,354.2142857,607.1289533,7235.186397,24.77450043,42119.04348,75555.50696,183594,3,786130,87347.77778,91719.85058,187695,3,785144,60395.69231,93045.17639,217180,3,4,5,0,0,0,0,212,288,10.32270851,14.45179192,0,1693,292.0416667,568.1620619,322808.1286,2,2,0,9,23,0,0,0,1.4,292.0416667,205.0,354.2142857,0,0,0,4566,4,24946,0,85,0,206,8192,6430,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,968738,BENIGN,-1,BENIGN
3232238131,57761,3232238083,53,17,2026-09-12 05:23:24,231,2,2,58,126,29,29,29.0,0.0,63,63,63.0,0.0,796536.7965,17316.01732,77.0,91.99456506,180,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8658.008658,8658.008658,29,63,46.0,19.62990915,385.3333333,0,0,0,0,0,0,0,0,1.0,46.0,29.0,63.0,0,0,0,0,0,0,0,14,0,31,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,26922,3232238130,80,6,2026-09-12 05:24:00,4183790,7,4,20,11595,20,0,2.857142857,7.55928946,11595,0,2898.75,5797.5,2776.190966,2.62919506,418379.0,1274234.738,4042885,3,4183790,697298.3333,1639932.749,4042885,3,137028,45676.0,78392.82831,136195,6,1,1,0,0,1,0,152,92,1.673124129,0.956070931,0,11595,1055.909091,3495.426167,12218004.09,1,2,1,2,10,0,0,0,0.571428571,1055.909091,2.857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4183790,DDoS,-1,DDoS
2886729729,26930,3232238130,80,6,2026-09-12 05:24:06,4092855,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2202.130219,2837.872341,3.420595159,314835.0,1101834.433,3980928,2,4092855,584693.5714,1498094.645,3980928,2,99476,19895.2,42430.02248,95764,179,1,1,0,0,1,0,172,132,1.954625805,1.465969354,0,5840,829.6428571,1687.472466,2847563.324,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,18117187,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4092855,DDoS,-1,DDoS
2886729729,26926,3232238130,80,6,2026-09-12 05:24:06,4094892,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,2836.460644,2.930480218,372262.9091,1198508.996,3984896,3,4094892,584984.5714,1499687.479,3984896,3,99140,33046.66667,54283.41618,95710,423,1,1,0,0,1,0,172,92,1.953653479,0.976826739,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4094892,DDoS,-1,DDoS
2886729729,49750,3232238130,80,6,2026-09-12 05:24:06,10212659,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1137.313994,1.37084769,785589.1538,2807284.26,10128581,2,10212659,1458951.286,3823050.034,10128581,2,76888,15377.6,30484.91682,69648,15,1,1,0,0,1,0,172,132,0.783341537,0.587506153,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,45470588,0,1,0,828,8192,229,1,20,84078.0,0.0,84078,84078,10128581.0,0.0,10128581,10128581,-1,-1,10212659,DDoS,-1,DDoS
2886729729,26956,3232238130,80,6,2026-09-12 05:24:18,3953887,7,6,20,11595,20,0,2.857142857,7.55928946,4380,0,1932.5,1759.107018,2937.615567,3.287903777,329490.5833,767870.497,2126940,1,3953887,658981.1667,1019258.597,2126940,1,1824602,364920.4,806062.8878,1806786,17,1,1,0,0,1,0,152,132,1.770409726,1.517494051,0,4380,893.4615385,1513.893139,2291872.436,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,11595,4,45116731,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3953887,DDoS,-1,DDoS
3232238089,51262,3232238083,53,17,2026-09-12 05:25:06,54160,2,2,70,194,35,35,35.0,0.0,97,97,97.0,0.0,4874.446086,73.85524372,18053.33333,31263.22841,54153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,36.92762186,36.92762186,35,97,66.0,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1.0,66.0,35.0,97.0,0,0,0,0,0,0,0,17,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,60124,3232238130,80,6,2026-09-12 05:25:12,102668774,14,3,2541,0,231,0,181.5,98.36333745,0,0,0.0,0.0,24.74949199,0.165581017,6416798.375,13223086.37,51327296,75,102668681,7897590.846,14348999.29,51327296,649,102668699,51334349.5,28024991.45,71151011,31517688,11,0,0,0,0,1,456,100,0.136360837,0.029220179,0,231,149.4705882,113.7887943,12947.88971,0,3,1,11,15,0,0,0,0.214285714,149.4705882,181.5,0.0,1155,5,723,0,0,0,0,149,0,0,29200,0,11,32,3207165.5,4534940.953,6413853,478,19250870.0,18806959.39,51327296,5840109,-1,-1,102668774,DoS Slowloris,-1,DoS
2886729729,60128,3232238130,80,6,2026-09-12 05:25:12,3000536,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999821365,1500268.0,712306.8445,2003945,996591,3000536,1500268.0,712306.8445,2003945,996591,0,0.0,0.0,0,0,0,0,0,0,0,0,120,0,0.999821365,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3000536,DoS Slowloris - Attempted,0,DoS
2886729729,49807,3232238130,80,6,2026-09-12 05:26:06,8197803,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2190.830322,1416.843025,1.707774632,630600.2308,2240181.773,8085804,1,8197803,1171114.714,3049342.015,8085804,1,105705,21141.0,44797.1186,101221,48,1,1,0,0,1,0,172,132,0.975871218,0.731903414,0,5840,829.6428571,1681.80588,2828471.016,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,23907216,0,1,0,828,8192,229,1,20,111999.0,0.0,111999,111999,8085804.0,0.0,8085804,8085804,-1,-1,8197803,DDoS,-1,DDoS
3232238105,56592,918024638,443,6,2026-09-12 05:26:24,541188,14,9,720,1332,469,0,51.42857143,127.4517793,1157,0,148.0,381.1046444,3791.658352,42.49909458,24599.45455,48727.86451,179651,3,541188,41629.84615,58591.44007,179705,47,453149,56643.625,66586.7492,179700,3,5,3,0,0,4,0,412,296,25.86901409,16.63008049,0,1157,89.2173913,254.4323372,64735.81423,3,2,4,8,18,0,0,0,0.642857143,89.2173913,51.42857143,148.0,0,0,0,0,0,0,0,31,0,57,65535,114,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,541188,BENIGN,-1,BENIGN
3232238089,55853,3232238083,53,17,2026-09-12 05:26:30,212,2,2,128,192,64,64,64.0,0.0,96,96,96.0,0.0,1509433.962,18867.92453,70.66666667,118.9383594,208,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,9433.962264,9433.962264,64,96,80.0,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,80.0,64.0,96.0,0,0,0,0,0,0,0,32,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238095,58551,843052006,80,6,2026-09-12 05:26:48,675006,5,5,427,2266,427,0,85.4,190.9602053,2266,0,453.2,1013.386007,3989.594167,14.81468313,75000.66667,142311.4983,435952,5,642065,160516.25,190215.3661,435952,33370,641718,160429.5,221102.314,468990,5,1,1,0,0,0,0,112,104,7.407341564,7.407341564,0,2266,269.3,714.2875316,510206.6778,2,2,0,2,9,0,0,0,1.0,269.3,85.4,453.2,0,0,0,0,0,0,0,42,0,226,8192,30016,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,675006,BENIGN,-1,BENIGN
2886729729,60134,3232238130,80,6,2026-09-12 05:27:12,3001623,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999459293,1500811.5,711500.0356,2003918,997705,3001623,1500811.5,711500.0356,2003918,997705,0,0.0,0.0,0,0,0,0,0,0,0,0,120,0,0.999459293,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3001623,DoS Slowloris - Attempted,0,DoS
3232238089,65023,3232238083,53,17,2026-09-12 05:28:00,159,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1283018.868,25157.2327,53.0,52.67826876,108,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,12578.61635,12578.61635,43,59,51.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,51.0,43.0,59.0,0,0,0,0,0,0,0,21,0,29,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,60138,3232238130,80,6,2026-09-12 05:28:12,103640206,15,3,2541,0,231,0,169.4,105.7374106,0,0,0.0,0.0,24.51751206,0.173677771,6096482.706,12861329.3,51327272,65,103640141,7402867.214,13898625.84,51327272,319,102642730,51321365.0,27862111.53,71022853,31619877,11,0,0,0,0,1,496,100,0.144731476,0.028946295,0,231,141.1666667,115.8768362,13427.44118,0,4,1,11,15,0,0,0,0.2,141.1666667,169.4,0.0,1155,5,722,0,0,0,0,141,0,0,29200,0,11,32,3704927.5,5238821.913,7409334,521,19246057.2,18786091.05,51327272,5968190,-1,-1,103640206,DoS Slowloris,-1,DoS
2886729729,49870,3232238130,80,6,2026-09-12 05:28:12,6115882,9,7,20,11595,20,0,2.222222222,6.666666667,5840,0,1656.428571,2431.663892,1899.153712,2.616139422,407725.4667,1557822.009,6038827,3,6115882,764485.25,2131258.152,6038827,4,39567,6594.5,10537.0902,24757,3,1,1,0,0,1,0,192,152,1.471578425,1.144560997,0,5840,725.9375,1755.996601,3083524.063,2,2,1,2,15,0,0,0,0.777777778,725.9375,2.222222222,1656.428571,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,77055.0,0.0,77055,77055,6038827.0,0.0,6038827,6038827,-1,-1,6115882,DDoS,-1,DDoS
2886729729,64008,3232238130,80,6,2026-09-12 05:28:12,4064897,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,2857.390974,2.952104321,369536.0909,1209726.426,4016880,2,4064897,580699.5714,1515260.818,4016880,2,34406,11468.66667,17960.01259,32195,492,1,1,0,0,1,0,172,92,1.968069548,0.984034774,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4064897,DDoS,-1,DDoS
2886729729,27003,3232238130,80,6,2026-09-12 05:28:18,12038579,7,6,20,11595,20,0,2.857142857,7.55928946,4380,0,1932.5,2179.47184,964.8148673,1.079861668,1003214.917,2930642.809,10148790,1,12038579,2006429.833,4059753.575,10148790,1,1886372,377274.4,843059.5448,1885385,2,1,1,0,0,1,0,152,132,0.581463975,0.498397693,0,4380,893.4615385,1726.766468,2981722.436,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,1889789.0,0.0,1889789,1889789,10148790.0,0.0,10148790,10148790,-1,-1,12038579,DDoS,-1,DDoS
3232238088,53734,3232238083,53,17,2026-09-12 05:28:42,23558,2,2,108,224,54,54,54.0,0.0,112,112,112.0,0.0,14092.87715,169.7937007,7852.666667,13517.21319,23461,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,84.89685033,84.89685033,54,112,83.0,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1.0,83.0,54.0,112.0,0,0,0,0,0,0,0,27,0,56,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238085,59788,3232238083,53,17,2026-09-12 05:28:54,23640,2,2,92,262,46,46,46.0,0.0,131,131,131.0,0.0,14974.61929,169.2047377,7880.0,13642.49819,23633,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,84.60236887,84.60236887,46,131,88.5,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1.0,88.5,46.0,131.0,0,0,0,0,0,0,0,23,0,65,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238085,59617,3232238083,53,17,2026-09-12 05:28:54,143,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1650349.65,27972.02797,47.66666667,77.36493607,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,13986.01399,13986.01399,51,67,59.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238083,62397,3232238081,53,17,2026-09-12 05:29:06,86148,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,1462.599248,23.21586108,86148.0,0.0,86148,86148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.60793054,11.60793054,47,79,63.0,22.627417,512.0,0,0,0,0,0,0,0,0,1.0,63.0,47.0,79.0,0,0,0,0,0,0,0,23,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238095,58580,3003077377,80,6,2026-09-12 05:29:06,496706,5,5,436,859,436,0,87.2,194.9851276,859,0,171.8,384.1564785,2607.176076,20.13263379,55189.55556,90285.75072,221706,4,473665,118416.25,109599.0887,221706,23363,473446,118361.5,136527.7308,244768,4,1,1,0,0,0,0,112,112,10.0663169,10.0663169,0,859,129.5,290.645737,84474.94444,2,2,0,2,9,0,0,0,1.0,129.5,87.2,171.8,0,0,0,0,0,0,0,43,0,85,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,496706,BENIGN,-1,BENIGN
3232238089,137,3232238130,137,17,2026-09-12 05:29:30,244,2,2,100,458,50,50,50.0,0.0,229,229,229.0,0.0,2286885.246,16393.44262,81.33333333,134.8122151,237,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,8196.721311,8196.721311,50,229,139.5,103.3456982,10680.33333,0,0,0,0,0,0,0,0,1.0,139.5,50.0,229.0,0,0,0,0,0,0,0,25,0,114,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238095,58587,1751222648,443,6,2026-09-12 05:29:30,115939815,20,19,1097,489,517,0,54.85,153.5304787,306,0,25.73684211,76.41832394,13.67951122,0.336381423,3051047.763,4568179.716,10008401,3,115939815,6102095.526,4868063.136,10047119,3,115900840,6438935.556,4796733.224,10052856,3,4,3,0,0,1,1,412,524,0.172503294,0.163878129,0,517,40.66666667,121.529146,14769.33333,1,2,2,7,38,0,0,0,0.95,40.66666667,54.85,25.73684211,0,0,0,0,0,0,0,28,0,12,8192,980,15,20,65576.66667,92838.72805,360379,38560,9592848.083,1399496.273,10008401,5150352,-1,-1,115939815,BENIGN,-1,BENIGN
3232238095,58589,1751222648,443,6,2026-09-12 05:29:30,115938960,20,19,1102,481,517,0,55.1,154.2734756,298,0,25.31578947,74.7930869,13.65373641,0.336383904,3051025.263,4568037.454,10008416,1,115938960,6102050.526,4868083.974,10047103,3,115900208,6438900.444,4796773.735,10053410,1,4,3,0,0,1,1,412,524,0.172504566,0.163879338,0,517,40.58974359,121.5623552,14777.40621,1,2,2,7,38,0,0,0,0.95,40.58974359,55.1,25.31578947,0,0,0,0,0,0,0,28,0,12,8192,980,15,20,65749.16667,92701.64188,360112,38529,9592598.917,1399624.136,10008416,5149692,-1,-1,115938960,BENIGN,-1,BENIGN
3232238089,56080,3232238083,53,17,2026-09-12 05:29:36,203,2,2,112,368,56,56,56.0,0.0,184,184,184.0,0.0,2364532.02,19704.4335,67.66666667,110.2739014,195,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,9852.216749,9852.216749,56,184,120.0,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1.0,120.0,56.0,184.0,0,0,0,0,0,0,0,28,0,92,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238085,52917,2540012081,443,6,2026-09-12 05:29:42,5998256,6,4,123,77,46,0,20.5,23.11493024,46,0,19.25,23.05609102,33.34302504,1.667151252,666472.8889,1958300.113,5888337,3,5998237,1199647.4,2621226.994,5888337,3,5983171,1994390.333,3454120.385,5982865,47,3,2,0,0,1,0,120,80,1.000290751,0.666860501,0,46,20.0,21.78174567,474.4444444,2,0,1,5,10,0,0,0,0.666666667,20.0,20.5,19.25,0,0,0,0,0,0,0,12,0,7,255,64,2,20,77894.0,0.0,77894,77894,5888337.0,0.0,5888337,5888337,-1,-1,180993878,BENIGN,-1,BENIGN
3232238088,51766,3232238083,53,17,2026-09-12 05:29:54,60807,2,2,74,186,37,37,37.0,0.0,93,93,93.0,0.0,4275.823507,65.78190011,20269.0,35063.64345,60757,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,0,0,16,16,32.89095006,32.89095006,37,93,65.0,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1.0,65.0,37.0,93.0,0,0,0,0,0,0,0,18,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
